Id,Title,Latitude,Longitude
1558893044,2 siDE open floor ready to move 90%loan Free hold property carpaking,28.619,77.053
1558507369,L type floor less prize 37lakh ready to move all rooms textured paint,28.619,77.053
1557825956,Awesome flats near by metro chimney with lift p m awas yojana 91%loan,28.619,77.053
1562601329,Fully developed farmhouse available in noida in gated society,28.463,77.07600000000001
1564861368,2 BHK IN DWARKA MODE,28.619,77.033
1566463855,@1625 Sq Ft  3 BHK Flat available for Sale,28.432,76.958
1570263357,1 BHK FLATS AVAILABLE UPPAL SOUTHEND SECTOR 49 GURGAON,28.447,77.023
1566230927,amazing look 2 bhk 60 gaj 2nd floor with lift or bank loans,28.62,77.055
1564132237,"3Bhk new launch with lift, car parking near metro station",28.619,77.053
1558521499,Get a BEST Deal-@Well Designed 1 BHK for Sale,28.730999999999998,77.3
1558521295,Get a BEST Deal-^Well Designed 1 BHK for Sale,28.730999999999998,77.3
1566229964,2 BHK Flat in Uttam Nagar near metro,28.619,77.053
1566229328,2 Bedroom flat in Uttam Nagar for sale with registry,28.619,77.053
1566228909,3 BHK home in Uttam Nagar with Loan & registry,28.619,77.053
1564310439,1 bhk floor available with nice prime location,28.619,77.053
1566229868,New luxury flats,28.627,77.051
1566228900,Flat like  a hotel,28.627,77.051
1564131163,"""3 BHK FLOOR WITH 2 BATHROOMS """,28.619,77.053
1564129576,mahadev floors(3 BHK apartment// newly buildup),28.619,77.053
1564309832,L type corner builder floor,28.619,77.053
1564309115,Floor available with front side,28.619,77.053
1554484603,"Luxury 2 BHK Floor on Beri Road, Main NH 8",28.455,77.025
1566227691,3 BHK Spacious floor with all facilities near to metro 80-90% loan,28.62,77.055
1566389783,"Luxury   3 BHK  Flat for Sale, Godrej Prive best price guaranteed.*",28.445999999999998,77.02600000000001
1565366731,1 BHK Flats In DLF Ankur Vihar,28.738000000000003,77.264
1558527291,"BCC Bharat City - 2 BHK Flats for Sale in Bhopura, Ghaziabad",28.730999999999998,77.3
1558526988,2 BHK Flats for State-of-the-art medical facilities,28.730999999999998,77.3
1558526923,"2 BHK Flats -*Bhopura, Ghaziabad, Ready to Move",28.730999999999998,77.3
1564827322,Sabse sasta flat,28.627,77.051
1541559140,1BHK Ready To Move New Colony,28.464000000000002,77.016
1566765158,3bhk Builder floor in Uttam nagar west with car parking and lift,28.627,77.051
1564119978,"""2 BHK FLOOR WITH 2 BATHROOMS",28.619,77.053
1541560217,2BHK in Dayanand Colony Ready to Move,28.471999999999998,77.021
1558532411,Well Designed 2 BHK--For Sale)$BCC Bharat City,28.730999999999998,77.3
1558530808,Designed 2 BHK Flats -For Sale at &^BCC Bharat City,28.738000000000003,77.267
1564824743,3Bedroom haLL car parking with LIFT very Nice Locailty cal Mr Shubham,28.619,77.053
1524826258,ACE Divino - 2 BHK Apartments for Sale in Noida Extension,28.576999999999998,77.206
1524823819,ACE Divino - 2 BHK Apartments for Sale in Noida Extension,28.664,77.23100000000001
1564824410,Amazing builder floor 2bhk near metro station,28.619,77.053
1564823809,2BHk Builder Floors in uttam nagar price start 19L  PM Avaas Yojna,28.619,77.053
1560366888,Awesome flat Free hold property p m awas yojana walking distance metro,28.619,77.053
1558878168,Very good floor 2bhk near by metro station free hold property 85%loan,28.619,77.053
1568224337,&Sale in Near Nawada Metro Station # 1BHK-550 Sqft  ₹ 15L &,28.619,77.053
1560779219,with 90% finance 3 bhk flat well furnished in uttam nagar,28.619,77.053
1566443658,2 bhk new flats available in dwarka more with semi furnished,28.619,77.053
1566391885,"Constructed  for you   3 BHK  Flat   for Sale in  Sector 106, Gurgaon,",28.447,77.023
1566391782,"3 BHK   Bedroom , Godrej PriveBath  room for Sale in  Sector 106, Gur",28.391,76.987
1566211912,2 Bedroom flat for sale in Uttam Nagar with registry,28.619,77.053
1566209954,2 BHK Floor for sale in Uttam Nagar with registry,28.619,77.053
1566945167,2bhk redy to move flat with registry,28.62,77.04899999999999
1561141736,2BHK - Near Mini Sectariat Gurgaon (Rajiv Chowk),28.447,77.023
1561141205,2BHK Nearest To NH-8,28.445999999999998,77.02600000000001
1553014801,2bhk flat with car parking ready to move,28.619,77.033
1570256253,Ready to Move 3Bhk builder flat in Rajender Park Gurgaon,28.484,77.015
1566210561,Buy your newly 3 Bhk flat in dwarkamor Metro Station,28.619,77.053
1564817349,One room one bathroom  with lona facility,28.619,77.053
1564815937,Near metro station Uttam nagar front said 30 fit road,28.619,77.053
1563415676,1BHK FLAT LOAN FACILITY AVAILABLE WITH BIKE PARKING PRIMARY LOCATION,28.619,77.053
1566391122,"3 BHK  Flat for  Sale, Godrej Prive a  on a very low price in  Sector",28.447,77.023
1566390887,"Big deal for your need  only   3 BHK  Flat   for Sale  in  Sector 106,",28.421999999999997,76.987
1566209310,2 BHK home in Uttam Nagar with registry & loan,28.619,77.053
1566208742,2 Bedroom flat in Uttam Nagar with registry,28.619,77.053
1565375564,2 BHK Flats In DLF Ankur Vihar,28.738000000000003,77.264
1564754992,"Three side open Giant Flat, giving an astonishing feel to the members.",28.675,77.07300000000001
1558552587,3 bhk builder floor ready to move in uttam nagar,28.619,77.053
1566388146,"For your family need, Godrej Prive 3 BHK  Flat For Sale in  Sector 106",28.416999999999998,76.94800000000001
1566388015,"Good Location -3 BHK  Flat  For Sale in  Sector 106, Gurgaon, Godrej P",28.416999999999998,76.94800000000001
1566387926,"New, Godrej Prive 3 BHK  Flat For Sale in  Sector 106, Gurgaon, Godrej",28.447,77.023
1566387691,"Best constructed    3 BHK  Flat For Sale in  Sector 106, Gurgaon, Godr",28.447,77.023
1566387497,"Get your , Godrej Prive  3 BHK  Flat For Sale in  Sector 106, Gurgaon,",28.412,77.03699999999999
